paper_id	author_id	affiliation_id
W04-3113	1859	511
W93-0205	1859	511
W96-0502	1859	511
P92-1048	2881	511
P06-1061	2933	511
C02-1148	3471	511
W03-1106	3471	511
W96-0502	3687	511
P06-1027	3749	511
H01-1036	5023	511
W93-0205	5104	511
C02-1148	6363	511
E03-1053	6363	511
N03-1025	6363	511
D07-1059	6568	511
C02-1148	7318	511
E03-1053	7318	511
N03-1025	7318	511
W03-1106	7318	511
C04-1147	8120	511
N03-1032	8120	511
W05-0822	8201	511
J09-2006	8519	511
N04-1029	8519	511
E03-1053	8690	511
N03-1025	8690	511
W96-0401	8713	511
P87-1030	15396	511
W90-0119	15396	511
P07-2047	4897	512
C08-1062	11212	512
P09-2030	11212	513
W97-0415	1427	514
W06-2907	1632	514
W06-2907	4020	514
L08-1400	6548	514
L08-1401	6548	514
L08-1400	9869	514
L08-1400	11218	514
C92-4183	2	515
C86-1144	562	515
E93-1004	658	515
E93-1005	658	515
C92-1012	679	515
C82-2010	738	515
E03-1033	1526	515
C86-1071	1834	515
E85-1005	1834	515
E87-1023	1834	515
J85-2005	1834	515
P84-1099	1834	515
C90-2017	1957	515
E93-1014	1957	515
W07-1103	2886	515
C94-2202	3286	515
E93-1063	3286	515
C86-1071	4361	515
C96-2168	4361	515
E87-1023	4361	515
L08-1008	4361	515
L08-1426	4361	515
P84-1099	4361	515
L08-1226	5603	515
L08-1304	5603	515
L08-1442	5603	515
W07-1513	5603	515
W04-1507	5636	515
W93-0230	7147	515
E93-1063	7244	515
W07-1513	7791	515
W07-1518	7791	515
W07-1513	8268	515
C92-1012	8439	515
C92-1012	8441	515
E93-1044	8553	515
E09-3011	11224	515
L08-1442	11224	515
W09-3742	12379	515
C90-2052	14730	515
J90-1004	14730	515
P89-1002	14730	515
C96-2215	15247	515
W97-1013	15247	515
W03-1807	261	516
E85-1023	480	516
P85-1036	480	516
P88-1026	480	516
W97-1310	767	516
C88-1012	850	516
E87-1011	850	516
E87-1035	850	516
E89-1035	850	516
J87-3002	850	516
P87-1027	850	516
C94-1103	891	516
C94-1103	2620	516
C96-1020	2620	516
E85-1024	2620	516
W00-0901	2620	516
W06-1202	2620	516
C88-1012	2926	516
E89-1035	2926	516
P87-1027	2926	516
E85-1024	4659	516
C94-1103	4660	516
C96-1020	4660	516
W03-1807	5367	516
W97-1310	5367	516
E06-2014	5695	516
P07-1018	5695	516
W06-1202	5695	516
E06-2014	6451	516
W03-1807	6451	516
W06-1202	6451	516
W06-2403	6451	516
E06-2014	6748	516
W00-0901	6748	516
W03-1807	6748	516
W06-1202	6748	516
W06-1705	6748	516
W06-2403	6748	516
E83-1014	7132	516
J79-1025	7132	516
W97-1310	8032	516
E89-1035	8082	516
W06-1705	8644	516
L08-1379	11226	516
W03-1807	14596	516
W06-1202	14596	516
W09-0715	128	517
C92-4186	308	517
W09-0715	308	517
C86-1099	856	517
C90-3087	856	517
E83-1011	856	517
W03-0206	1122	517
E93-1064	2162	517
W05-0109	2162	517
W06-2717	2986	517
N04-4005	3506	517
W03-1028	3506	517
C90-3086	3870	517
C96-2114	3870	517
E91-1025	3870	517
E93-1064	3870	517
W06-2717	5000	517
W07-1514	5000	517
W06-2717	5179	517
W04-1615	5330	517
W07-1514	5458	517
W04-1910	7136	517
W06-2717	7136	517
C73-2031	7541	517
W06-2717	8197	517
W04-1910	8604	517
W06-2112	8604	517
W06-2717	8604	517
W07-1514	8604	517
W99-0633	13924	517
D07-1095	817	518
E09-1039	11232	518
L08-1508	9573	519
L08-1508	11234	519
P09-2092	11859	519
P09-2092	12095	519
P09-2092	12167	519
L08-1508	13612	519
C02-1162	5901	520
W02-2035	5901	520
W02-1116	11241	520
C80-1041	1143	521
C96-1035	1143	521
C96-1036	1143	521
I05-3026	2483	521
W03-1723	2483	521
C96-1036	4587	521
I05-3026	4996	521
W03-1723	4996	521
C96-1035	8917	521
I05-3026	11241	521
W09-0204	11479	521
W09-3838	11479	521
W09-0204	12470	521
W09-3838	12470	521
L08-1431	11244	522
I08-1033	367	523
W03-1114	1151	523
I08-4018	1153	523
I08-4016	1221	523
I05-3013	2588	523
P09-1121	2588	523
W03-1117	3906	523
I05-3031	4145	523
C02-1073	4510	523
C08-1134	4510	523
I08-1044	4510	523
I08-2078	4510	523
I08-4016	4510	523
P03-1048	4510	523
I05-3031	4573	523
W00-1220	4780	523
W01-1305	4780	523
P06-1127	4842	523
N07-2049	4881	523
H01-1050	5438	523
H01-1063	5438	523
H05-1076	5438	523
N07-2049	5438	523
W00-0504	5438	523
H01-1063	8630	523
C04-1101	8914	523
C08-1124	8914	523
I05-1037	8914	523
I05-3013	8914	523
L08-1617	8914	523
P06-1125	8914	523
P08-2034	8914	523
P09-1121	8914	523
W01-1305	8914	523
W03-1114	8914	523
W06-2808	8914	523
W07-1511	8914	523
W03-1114	8915	523
W00-1220	8916	523
W02-1810	8916	523
I05-3013	8984	523
P06-1125	8984	523
W06-2808	8984	523
N07-2049	8995	523
C08-1134	9208	523
I08-1044	9208	523
I08-2078	9208	523
I08-4016	9208	523
N07-2050	9208	523
N06-1053	9362	523
I08-1044	9651	523
I08-2078	9651	523
I08-4016	9651	523
I08-4016	11249	523
H01-1050	11931	523
I08-4018	14850	523
E06-1022	15395	523
C08-2001	65	524
P07-2028	65	524
W06-3912	65	524
C02-2021	429	524
E03-1067	429	524
E06-2030	429	524
P07-2010	429	524
P07-2028	429	524
W06-0307	429	524
W06-3912	429	524
W06-2916	866	524
C02-2021	2750	524
E03-1067	2750	524
W03-1406	2750	524
W06-3912	2750	524
E06-2030	3245	524
P07-2010	3245	524
W06-0307	3245	524
C02-2021	4641	524
E03-1067	4641	524
P07-2010	4641	524
P07-2028	4641	524
P07-2010	7028	524
P07-2010	7616	524
C98-2244	7618	524
C02-2021	8647	524
E03-1067	8647	524
E06-2030	8647	524
P07-2010	8647	524
P07-2028	8647	524
W06-0307	8647	524
W06-3912	8647	524
E06-2030	9295	524
P07-2010	9295	524
W06-0307	9295	524
W01-1504	11250	524
W06-3912	15051	524
P01-1014	225	525
N06-1028	517	525
A97-1026	936	525
C98-1032	936	525
E03-1003	936	525
H05-2009	936	525
N04-1024	936	525
N07-4002	936	525
P01-1014	936	525
P98-1032	936	525
W96-0304	936	525
W98-0303	936	525
W99-0411	936	525
N09-1050	1252	525
W09-2102	1252	525
N07-2013	1777	525
P05-1075	1777	525
N04-1024	2673	525
N07-2013	2982	525
W07-1604	3081	525
E03-1049	3296	525
N04-1024	3296	525
W03-2907	3296	525
W04-2417	3296	525
W96-0304	3920	525
C98-1032	4417	525
P00-1052	4417	525
P98-1032	4417	525
W98-0303	4417	525
A00-2019	4593	525
J98-1006	4593	525
N07-4002	4653	525
A97-1026	4974	525
C98-1032	4974	525
P98-1032	4974	525
W96-0304	4974	525
W98-0303	4974	525
N07-4002	7056	525
W09-2102	7056	525
N07-4002	7508	525
W09-1507	7891	525
W09-2509	7891	525
J94-2006	7919	525
C08-1109	8128	525
W07-1604	8128	525
W09-3010	8128	525
N07-4002	8535	525
A97-1026	8905	525
C98-1032	8905	525
P98-1032	8905	525
W96-0304	8905	525
W98-0303	8905	525
J02-4003	9256	525
N06-1028	9256	525
N09-1050	9256	525
W03-0315	9256	525
W08-0912	9256	525
W09-2102	9256	525
N09-1050	11254	525
W08-0912	11254	525
W09-1507	11805	525
C04-1203	1125	526
P06-1020	1125	526
W04-0409	1125	526
L08-1384	2023	526
W06-3102	2023	526
W07-0704	2023	526
E06-1012	6060	526
J01-1003	6060	526
J03-4001	6060	526
J08-3003	6060	526
L08-1384	6060	526
P06-1020	6060	526
P07-2048	6060	526
W04-0111	6060	526
W04-0409	6060	526
W06-3102	6060	526
W06-1109	7575	526
W04-0111	9142	526
W09-1315	11600	526
W09-1315	12451	526
A97-1043	2513	527
C02-1085	2513	527
C02-2012	2513	527
C04-1125	2513	527
C08-1030	2513	527
C96-1069	2513	527
C98-2202	2513	527
E99-1028	2513	527
I05-1002	2513	527
P06-2030	2513	527
P98-2207	2513	527
W00-0404	2513	527
W02-1026	2513	527
W04-2409	2513	527
W09-3205	2513	527
C80-1071	4500	527
L08-1504	5959	527
L08-1506	5959	527
N04-4004	5959	527
C02-2012	7367	527
C80-1071	7367	527
C98-2202	7367	527
P98-2207	7367	527
C80-1071	7465	527
A97-1043	7935	527
C02-1085	7935	527
C02-2012	7935	527
C04-1125	7935	527
C08-1030	7935	527
C96-1069	7935	527
C98-2202	7935	527
E99-1028	7935	527
P06-2030	7935	527
P98-2207	7935	527
W00-0404	7935	527
W02-1026	7935	527
W04-2409	7935	527
W09-3205	7935	527
I05-1002	11265	527
C08-1030	11269	527
L08-1154	11273	528
L08-1426	11276	529
X96-1022	1127	530
I05-1087	2228	531
P06-2026	2228	531
I05-1048	5439	531
I05-1048	5956	531
I05-1087	5956	531
P06-2026	5956	531
H05-1054	9197	531
I05-1048	9197	531
I05-1087	9197	531
I05-3006	9197	531
I08-2081	9197	531
P06-2026	9197	531
P06-2106	9197	531
L08-1416	11280	531
I08-2081	11335	531
I08-2081	12423	531
P06-2106	12423	531
W09-3421	12423	531
C08-2035	6605	532
C08-2035	11283	532
P09-3007	11284	533
P09-3007	12170	533
L08-1019	11296	534
C04-1138	3566	535
C04-1138	3953	535
C08-3001	6490	535
W07-1704	6490	535
C04-1138	6565	535
C08-3001	6565	535
C04-1138	7779	535
C08-3001	7779	535
C08-3001	8042	535
C04-1138	8097	535
C08-3001	9480	535
C08-3001	11297	535
N06-2018	1129	536
P07-2016	1129	536
C98-1025	802	537
J02-2002	802	537
P98-1025	802	537
W09-3006	802	537
W96-0311	802	537
W09-3006	975	537
P95-1044	2768	537
W97-1006	4311	537
W98-1214	4311	537
W04-0409	7214	537
W96-0311	7358	537
A97-1047	8342	537
W97-1006	8369	537
W98-1214	8369	537
I08-7009	11300	537
W09-3006	11300	537
W09-3006	12081	537
W09-3006	14631	537
E09-1054	14648	537
W09-3006	14764	537
W09-3006	14888	537
W09-3006	15241	537
P07-2047	4780	538
P07-2047	4977	538
P07-2047	8958	538
L08-1305	11308	538
P08-2023	11308	538
W06-2103	8271	539
I05-1027	11310	539
J95-4005	1434	540
C08-1140	3200	540
W08-0617	3200	540
C08-1140	11323	540
W08-0617	11323	540
A97-1016	1421	541
C90-1020	1432	541
C90-1020	1765	541
A97-1016	8149	541
L08-1470	11329	541
L08-1258	9437	542
L08-1258	9835	542
L08-1258	11332	542
C86-1118	3028	543
P84-1083	3028	543
C82-2027	3168	543
P84-1115	4409	543
C86-1118	6787	543
W08-0203	11333	543
W09-3031	11333	543
E09-1003	7328	544
W08-0313	7328	544
W09-0423	7328	544
W09-3109	7328	544
E09-1003	11344	544
W09-0423	11344	544
W09-3109	11344	544
W09-0423	12992	544
W09-0808	6976	545
W09-0808	11346	545
W09-0808	11441	545
W04-2316	123	546
N07-2012	2490	546
W04-2316	3377	546
N07-2012	7660	546
W06-2004	7660	546
N07-2012	8537	546
W04-2316	8716	546
W08-0128	8718	546
N09-3009	11347	546
W09-0708	11348	547
W09-0903	3261	548
W09-0712	9824	548
W09-0903	11349	548
W09-3903	11356	549
I08-7017	3530	550
W04-1613	3530	550
W04-1614	3530	550
W09-3404	3530	550
W09-3406	3530	550
W09-3406	11358	550
W09-3404	11366	550
W09-3404	12035	550
W09-3406	12051	550
C04-1175	1135	551
C00-1039	2203	552
C04-1173	3165	552
W06-3811	3165	552
P05-2022	6188	552
W04-2207	6188	552
W06-2008	6188	552
W98-0314	6398	552
W09-3022	11363	552
W09-3022	11454	552
W09-3022	11653	552
W09-3104	11653	552
W09-3022	12188	552
P07-2018	14145	552
P09-2090	11364	553
W09-0502	11368	554
W09-0707	11370	555
P06-2062	4057	556
E09-1009	11372	556
L08-1229	13476	556
W06-3210	13476	556
E09-1084	1812	557
N09-2011	1812	557
C69-5801	2156	557
A00-1026	3520	557
H92-1042	5356	557
W09-1319	5888	557
A00-1026	6869	557
W09-1319	8843	557
E09-1084	11374	557
W09-1319	11832	557
W09-1312	11936	557
W09-1319	11936	557
E09-1084	12255	557
E09-1084	12270	557
E09-1084	12322	557
N03-4003	138	558
W00-1422	138	558
W00-1437	138	558
N03-4003	1185	558
W00-1422	1185	558
W00-1437	1185	558
W08-0614	2468	558
W06-3310	4642	558
J95-4001	5397	558
N03-4003	5397	558
W00-1422	5397	558
W00-1437	5397	558
W08-0614	5397	558
W06-3301	9198	558
W06-3310	9198	558
W08-0614	9198	558
W09-1322	9198	558
W09-1322	11375	558
W09-1322	11463	558
W02-0507	34	559
W02-0507	3072	559
J01-2005	5028	559
W02-0507	5028	559
P86-1018	5198	559
J01-2005	8238	559
L08-1604	8238	559
N01-1010	8238	559
P96-1058	8238	559
W00-0104	8238	559
W02-1410	8238	559
W03-1605	8238	559
W09-3307	8238	559
W98-0715	8238	559
N09-2011	11376	559
W09-3307	12242	559
C98-2133	1345	560
P98-2138	1345	560
C98-2133	4075	560
P98-2138	4075	560
C98-2133	6023	560
P98-2138	6023	560
W09-3422	11377	560
W09-3422	12071	560
W09-3422	12317	560
W07-1304	1679	561
D09-1034	11383	561
D09-1034	12098	561
W09-3102	13221	561
W09-0701	11384	562
W09-0701	11395	562
W09-0701	11553	562
W09-0709	11691	562
W09-0701	12354	562
W09-0709	14131	562
W05-1618	247	563
W08-0104	306	563
C04-1170	538	563
W04-0202	538	563
W04-0506	538	563
W06-1801	538	563
C04-1173	2636	563
W06-3811	2636	563
W04-0202	5657	563
W06-1415	5657	563
W06-1808	5657	563
C04-1173	5710	563
W06-3811	5710	563
C04-1170	7091	563
I08-2106	7091	563
L08-1135	7091	563
W04-0202	7091	563
W05-1618	7091	563
W09-2705	7091	563
W09-3739	7091	563
L08-1135	9759	563
W09-3723	11385	563
W09-3424	11385	564
W04-0815	239	565
C04-1041	1610	565
C04-1180	1610	565
D09-1126	1610	565
E06-1030	1610	565
E09-1070	1610	565
N06-1019	1610	565
P04-1014	1610	565
P05-1004	1610	565
P06-1046	1610	565
P06-1088	1610	565
P07-1031	1610	565
P07-1032	1610	565
P07-2009	1610	565
P08-1039	1610	565
P09-1045	1610	565
P09-2014	1610	565
W04-3215	1610	565
W05-1011	1610	565
W06-1654	1610	565
W07-0610	1610	565
W07-1023	1610	565
W07-1202	1610	565
W07-1212	1610	565
W07-2206	1610	565
W09-3302	1610	565
W09-3306	1610	565
W09-3603	1610	565
W07-2206	1912	565
P06-1046	2836	565
W05-1011	2836	565
W06-1654	2836	565
W07-0610	2836	565
W01-0721	2853	565
W07-2100	3179	565
D09-1126	3393	565
W07-1212	3393	565
W09-3306	3393	565
W03-0431	4698	565
E06-1030	4904	565
W98-1240	5147	565
C90-2056	5299	565
P09-1045	5376	565
W07-1023	5376	565
W02-2022	5720	565
W03-0431	5720	565
W01-0721	6312	565
W02-2022	6312	565
W03-0431	6312	565
W03-0432	6312	565
W04-0815	6312	565
W07-1027	6312	565
W08-0619	6312	565
W99-0308	6312	565
P06-1088	8416	565
P07-1031	8416	565
P08-1039	8416	565
P09-3003	8703	565
W07-1027	8703	565
W08-0619	8703	565
W02-2022	8821	565
W03-0432	8821	565
P08-3012	9312	565
W07-1027	9312	565
W09-3302	11387	565
W09-3603	11999	565
E09-1070	12038	565
W09-3302	12038	565
W09-3603	12038	565
E09-1070	12073	565
W09-3302	12073	565
W09-3306	12073	565
W09-3302	12176	565
W09-3724	11389	566
W09-3724	11703	566
W09-3724	11796	566
W09-3724	13881	566
L08-1298	9661	567
N09-2040	11390	567
N09-2040	11716	567
W00-0719	5127	568
E09-1044	11392	568
N09-1049	11392	568
E09-1044	11767	568
N09-1049	11767	568
W07-0606	140	569
T78-1017	150	569
W98-1413	237	569
W06-0402	408	569
J79-1077b	745	569
P81-1016	1440	569
P84-1055	1440	569
P04-1030	1463	569
P08-5006	1463	569
J09-1005	1492	569
W06-1207	1492	569
W07-1106	1492	569
W09-2010	1492	569
P99-1080	1510	569
W04-2311	1566	569
W06-0402	1811	569
C88-1031	1859	569
W03-0604	1870	569
W04-1306	1982	569
C94-2182	2058	569
P97-1067	2058	569
P86-1030	2257	569
E06-1043	2261	569
J09-1005	2261	569
W04-0401	2261	569
W05-1005	2261	569
W07-1102	2261	569
W07-1106	2261	569
P08-4006	2693	569
W07-1520	2693	569
E03-1039	3034	569
P91-1050	3209	569
C88-1031	3329	569
C88-1052	3329	569
D07-1060	3329	569
D08-1103	3329	569
E06-1016	3329	569
E93-1033	3329	569
J02-2001	3329	569
J06-1003	3329	569
J06-2003	3329	569
J91-1002	3329	569
J93-3002	3329	569
J95-3003	3329	569
J95-4001	3329	569
N03-5001	3329	569
P86-1030	3329	569
P95-1020	3329	569
W02-0909	3329	569
W03-1310	3329	569
W04-0509	3329	569
W04-2607	3329	569
W06-1605	3329	569
W07-2071	3329	569
W93-0205	3329	569
W98-1413	3329	569
C88-1052	3413	569
W02-1609	3500	569
W02-0909	3594	569
E03-1040	3766	569
W03-0410	3766	569
A00-2038	4287	569
C02-1016	4287	569
N01-1014	4287	569
P85-1007	4719	569
P90-1011	4719	569
P95-1020	5174	569
P97-1013	5174	569
W97-0713	5174	569
W03-1310	5337	569
E93-1033	5397	569
D07-1060	5581	569
E06-1016	5581	569
W04-0839	5581	569
W04-2404	5581	569
W06-1605	5581	569
W07-2071	5581	569
W04-2607	5669	569
N03-3005	5723	569
P03-1026	5723	569
P04-1029	5723	569
W03-1310	5967	569
W04-0509	5967	569
W04-0401	6000	569
W05-1005	6000	569
E03-1028	6368	569
E03-1039	6368	569
N06-2030	6368	569
N06-2050	6368	569
P01-1054	6368	569
P02-1009	6368	569
P03-1026	6368	569
P04-1029	6368	569
P04-1030	6368	569
P04-1031	6368	569
P08-1054	6368	569
P08-5006	6368	569
P09-1008	6368	569
P09-1062	6368	569
P09-1086	6368	569
W02-0103	6368	569
W06-0402	6368	569
J80-3003	6390	569
P83-1015	6390	569
T78-1017	6390	569
C88-2124	6777	569
C90-3012	6777	569
W03-1310	6915	569
P09-1062	7018	569
C90-3012	7316	569
W07-1308	7619	569
E93-1055	7763	569
C00-2118	7794	569
C02-1146	7794	569
E03-1040	7794	569
E06-1043	7794	569
H05-1111	7794	569
J01-3003	7794	569
J08-2001	7794	569
J09-1005	7794	569
P02-1027	7794	569
P93-1036	7794	569
W01-0705	7794	569
W03-0410	7794	569
W03-0604	7794	569
W04-0401	7794	569
W04-2411	7794	569
W04-2605	7794	569
W04-3213	7794	569
W05-0510	7794	569
W05-1005	7794	569
W06-1207	7794	569
W06-3815	7794	569
W07-0606	7794	569
W07-1102	7794	569
W07-1106	7794	569
W09-2010	7794	569
H05-1111	7947	569
W04-3213	7947	569
C02-1146	8293	569
P02-1027	8293	569
W01-0705	8293	569
W04-2411	8293	569
W04-2605	8293	569
W06-3815	8293	569
N06-2050	9375	569
P08-1054	9375	569
P09-1062	9375	569
P09-1086	9375	569
W08-0403	9375	569
J06-1003	9609	569
C08-1028	9875	569
N09-2009	11393	569
P09-1051	11393	569
W09-3909	11446	569
P09-1008	11497	569
W09-2804	11497	569
C90-2069	15336	569
P91-1020	15336	569
W04-0857	281	570
P99-1048	484	570
P07-1009	998	570
W02-0305	1355	570
W02-0305	2362	570
W02-0305	3169	570
W09-1303	3169	570
W03-0418	3794	570
D07-1075	6316	570
D09-1016	6316	570
H05-1045	6316	570
H05-2018	6316	570
N04-3012	6316	570
P05-3019	6316	570
W04-0857	6316	570
W06-0208	6316	570
W06-1652	6316	570
W06-2501	6316	570
W07-2086	6316	570
W02-1017	6444	570
C02-1070	6861	570
D07-1075	6861	570
D09-1016	6861	570
D09-1099	6861	570
H05-1045	6861	570
H05-2018	6861	570
N04-1038	6861	570
P08-1119	6861	570
P09-1074	6861	570
P99-1048	6861	570
W00-0603	6861	570
W01-1201	6861	570
W02-1017	6861	570
W02-1028	6861	570
W03-0404	6861	570
W03-1014	6861	570
W06-0208	6861	570
W06-1652	6861	570
W09-1703	6861	570
W95-0112	6861	570
W97-0313	6861	570
W98-1106	6861	570
W98-1106	7262	570
W97-0313	7449	570
W95-0112	7507	570
W00-0603	8146	570
W02-1028	8146	570
W03-0418	8177	570
W04-0857	8177	570
I08-5013	9966	570
N09-1058	9966	570
N09-1056	11394	570
P09-1074	11667	570
W09-1703	11768	570
N09-1058	12364	570
D08-1071	13209	570
N09-1058	13209	570
N09-1067	13209	570
P07-1009	13209	570
P07-1033	13209	570
P08-1045	13209	570
P09-2074	13209	570
W09-1316	11399	571
J88-1001	3502	572
W09-3904	11401	572
W09-3744	11403	573
W09-3929	11411	573
C04-1169	755	574
W97-1313	755	574
W97-1313	2462	574
L08-1122	9457	574
W09-0711	11405	574
L08-1122	12943	574
L08-1122	14426	574
P01-1013	836	575
P01-1063	836	575
W02-0602	836	575
W02-0602	3711	575
W07-1302	4047	575
C90-1002	4474	575
H92-1028	5192	575
H92-1028	5509	575
P01-1013	8059	575
P09-1032	11407	575
W09-2001	11407	575
P01-1063	15258	575
W02-0602	15258	575
W98-1202	1140	576
W98-1202	1872	576
W98-1209	1872	576
W98-1228	1872	576
W98-1228	2343	576
W98-1228	3370	576
W98-1202	8264	576
W98-1209	8264	576
W09-3416	2948	577
W09-3840	2948	577
W03-0804	6936	577
W03-1901	6936	577
W09-3704	11411	577
W09-3035	15168	577
P01-1033	15389	577
W05-0110	6471	578
W05-0110	8473	578
W09-0710	11413	578
W09-0705	11689	578
W09-0710	12133	578
W05-0110	15402	578
N09-3003	11417	579
W04-1507	11417	579
N09-3003	11842	579
W09-3308	2280	580
W09-3308	9239	580
W09-3308	11418	580
N07-4001	150	581
N09-2012	150	581
W04-2302	150	581
N09-2012	669	581
N07-4001	1141	581
P05-3022	1141	581
W04-2302	1141	581
W05-1604	1141	581
N07-4001	2557	581
N09-2033	2557	581
P05-3022	2557	581
N07-4001	3832	581
N07-4001	8086	581
N09-2012	12300	581
N06-1042	8341	582
D07-1096	9219	582
N06-1042	9219	582
P08-2036	9219	582
P09-2087	9219	582
W04-0864	9219	582
W06-2938	9219	582
W07-2003	9219	582
W07-2044	9219	582
P09-2087	11423	582
W05-0403	522	583
C88-2124	1540	583
T87-1014	1540	583
P93-1043	3533	583
P79-1019	3534	583
P84-1070	3779	583
N06-1058	3981	583
W05-0405	3981	583
J01-2003	4012	583
N04-1037	4012	583
N04-4009	4012	583
P79-1019	4728	583
D08-1025	4732	583
N09-1038	4732	583
N09-1075	4732	583
P04-2004	4810	583
W05-0403	4810	583
J89-4003	7207	583
N04-1037	7558	583
N04-4009	7558	583
T78-1003	8012	583
N04-1037	8081	583
N04-4009	8081	583
N09-1075	11424	583
N09-1038	12106	583
W09-3002	11427	584
L08-1446	401	585
W07-0905	401	585
L08-1446	1556	585
W07-0905	1556	585
W09-3610	1556	585
W09-3610	11438	585
W09-3610	12181	585
N06-2004	513	586
P05-2010	513	586
D09-1028	1694	586
D09-1089	1694	586
E09-1021	1694	586
P06-1038	1694	586
P07-1030	1694	586
P08-1027	1694	586
P08-1079	1694	586
W09-0805	1694	586
W09-1108	1694	586
P07-1076	2273	586
P06-1112	4193	586
W06-2003	4718	586
C82-2045	4973	586
P03-1009	5248	586
P06-2075	5532	586
C82-2045	5947	586
C08-1002	6724	586
C08-1091	6724	586
D09-1028	6724	586
D09-1049	6724	586
D09-1089	6724	586
E09-1021	6724	586
P06-1038	6724	586
P07-1030	6724	586
P07-1052	6724	586
P07-1078	6724	586
P08-1027	6724	586
P08-1079	6724	586
P08-1098	6724	586
P08-1117	6724	586
P09-1004	6724	586
W05-0506	6724	586
W06-2003	6724	586
W07-0602	6724	586
W09-0805	6724	586
W09-1103	6724	586
W09-1108	6724	586
W09-1120	6724	586
W09-1121	6724	586
J79-1009a	6725	586
C08-1002	6778	586
C08-1091	6778	586
P07-1052	6778	586
P07-1078	6778	586
P08-1098	6778	586
P08-1117	6778	586
P09-1004	6778	586
W09-1103	6778	586
W09-1108	6778	586
W09-1120	6778	586
W09-1121	6778	586
E91-1027	6864	586
P07-1076	6962	586
H05-1123	7413	586
W02-2009	7413	586
W99-0907	7413	586
P79-1017	7420	586
W05-0506	7438	586
N03-1033	7573	586
P94-1025	7573	586
W95-0108	7573	586
P93-1024	8209	586
W95-0108	8209	586
W07-0602	8320	586
C08-1002	9423	586
P09-1004	9423	586
D09-1049	11440	586
W09-0805	11571	586
C04-1036	12480	586
P05-1014	12480	586
N09-1004	11442	587
N09-1004	11447	587
N09-1004	11491	587
C90-3002	1657	588
C92-1020	1657	588
E91-1030	1657	588
A94-1015	2326	588
W09-2805	11445	588
W09-3948	11456	589
L08-1523	13444	589
W09-3948	13704	589
P06-4013	88	590
A00-3004	2704	590
W97-0609	4812	590
P06-4013	5428	590
A00-3004	6227	590
P06-4013	6694	590
W04-1402	6694	590
C02-1109	7014	590
W04-1202	7014	590
W09-3531	11458	590
W06-3710	1145	591
W06-3710	1238	591
P09-1096	2248	592
P07-1131	3879	592
P09-1096	7867	592
P09-1096	11475	592
P09-1096	11860	592
P09-1096	12054	592
I05-7003	4926	593
I08-1037	8289	593
I08-2134	8289	593
P09-2051	9204	593
P09-2051	11478	593
P09-3008	11758	593
W03-1701	4755	594
W09-1202	11488	594
W09-1202	11537	594
W09-1202	12244	594
C96-1037	1169	595
C98-1037	1169	595
D07-1106	1169	595
D09-1050	1169	595
I05-1046	1169	595
J97-2004	1169	595
J98-1003	1169	595
N07-4011	1169	595
N09-1029	1169	595
P03-2040	1169	595
P04-3004	1169	595
P04-3019	1169	595
P05-3010	1169	595
P06-4001	1169	595
P06-4011	1169	595
P97-1038	1169	595
P98-1037	1169	595
W03-0317	1169	595
W03-1702	1169	595
W96-0305	1169	595
C92-2067	1171	595
P92-1023	1171	595
P94-1033	1171	595
P94-1034	1171	595
W95-0109	1171	595
A92-1020	1173	595
C92-3139	1173	595
P04-3019	1183	595
P06-4011	1183	595
P06-4001	1225	595
A92-1020	1236	595
W96-0305	1237	595
C98-1037	1239	595
J98-1003	1239	595
P98-1037	1239	595
J04-1004	1246	595
P97-1038	1254	595
A92-1020	1276	595
A92-1020	1278	595
C92-1055	1297	595
C94-1023	1297	595
J95-3002	1297	595
P04-3019	3739	595
C96-1037	4033	595
J97-2004	4033	595
C94-2152	4840	595
C92-1055	4852	595
C94-1023	4852	595
J95-3002	4852	595
W95-0109	4852	595
P06-4001	4866	595
P06-4011	4866	595
C94-1073	4896	595
P93-1033	4901	595
P03-2040	7437	595
P04-3004	7437	595
C92-1044	7680	595
C94-1073	7680	595
C94-2152	7680	595
P93-1033	7680	595
C88-2133	7858	595
C92-1055	7858	595
C92-2067	7858	595
C94-1023	7858	595
J95-3002	7858	595
P92-1023	7858	595
P94-1033	7858	595
P94-1034	7858	595
W96-0110	7858	595
A92-1020	8301	595
N07-4011	8945	595
D07-1106	8952	595
I05-1046	8952	595
N09-1029	8952	595
P03-2040	8952	595
P04-3004	8952	595
P05-3010	8952	595
P06-4011	8953	595
P03-2040	9134	595
J04-1004	9341	595
N09-1029	11489	595
P00-1074	754	596
P00-1074	7004	596
W09-2704	7004	596
W09-3419	7004	596
W09-3419	11494	596
W09-2004	11743	596
W09-3419	11919	596
W09-2004	12086	596
W09-2009	12086	596
W09-2009	12260	596
W09-2009	12274	596
W09-2009	12303	596
W09-2101	578	597
W09-2101	6201	597
W09-2101	11495	597
W09-2101	12299	597
W98-1001	35	598
A88-1014	73	598
P85-1033	73	598
P86-1018	73	598
P88-1027	73	598
W98-1009	114	598
C04-1152	267	598
N07-1039	267	598
N07-1039	682	598
W98-1430	812	598
A97-2007	1179	598
W91-0216	1678	598
C98-1057	2115	598
P98-1059	2115	598
A88-1014	2194	598
A97-2007	2194	598
C92-4190	2194	598
C98-1057	2194	598
J79-1083	2194	598
P86-1018	2194	598
P88-1027	2194	598
